Statement,Label
"Says Joseph Stalin said if you want to bring America down you, have to undermine three things: our spiritual life, our patriotism and our morality.",False
Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.,False
"Says in 2003 Texas cut $10 billion out of the entire budget, yet we put $1.8 billion more into public education. We put $800 million more into health and human services.",False
"For his first interview as president, Barack Obama chose Arab TV for an apology.",False
Increasing the bottle deposit to 10 cents on a case of water bottles could literally double the price of that product in the store,False
"Over the last 10 years, Texas created 33 percent of the net new jobs nationwide.",True
"California Republican gubernatorial hopeful Meg Whitman ""contributed to, and campaigned, for"" Democratic Sen. Barbara Boxer.",True
We came out against Deepwater and everybody is now paying for [the project] in their electric bills.,False
"Based on current trends, 15.5 million girls will be married in the next 16 years as children.",True
U.S. Sen. Kay Bailey Hutchison voted to continue Roe v. Wade.,True
"After Britains vote to leave the European Union, within 24 hours, Americans lost $100 billion from our 401(k)s.",True
"Donald Trump Protester Speaks Out: I Was Paid $3,500 To Protest Trumps Rally.",False
Says with Gov. Chris Christie and bipartisan reformers New Jersey had the most job growth in 11 years.,True
Job growth in the United States is now at the fastest pace in this countrys history.,False
Says Donald Trump hasnt broken his promise to release his tax returns.,False
"Says Jeb Bush doesnt believe in a path to citizenship. If he did at one time, he no longer does.",True
"Says a poll shows that without a name attached, Democrats are just one point behind Gov. John Kasich.",True
"From 1980 to 1990, the top 1 percent saw their income go up by roughly 80 percent while the median wage in the country over (the same) 10 years went up 3 percent.",True
Says Obama broke his promise to help homeowners facing foreclosure.,True
"In fact, 85 percent of Oregonians voted in 2008.",False
"When Washington liberals wanted to take away our guns, Chet said no.",False
"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long.",False
"It costs $10,000 a year to keep a child in school; it costs $30,000 a year to keep someone in prison.",True
"Tells David Cicilline, 94 percent of the carbon emissions which you so want to get rid of are caused by nature.",False
Forty cents of every dollar being spent by the federal government is being borrowed from my children.,True
U.S. Senate Majority Leader Harry Reid on whether Senate Democrats would seat Roland Burris.,False
Public employees receive something like 25 percent of the paychecks that are issued in Rhode Island.,False
Tea Party Congressman Frank Guinta voted for billions in cuts to veterans programs.,False
"Rick Santorum says Rick Perry requested 1,200 earmarks as governor of Texas.",False
"In two terms in the Missouri General Assembly, Jason Kander passed ZERO bills that were signed into law.",False
(Mexican immigrants) are more law-abiding than U.S. citizens and that is a statistic.,True
"The Taliban has been there for years and years, I mean, hundreds of thousands of years.",False
Austin mayoral candidate Steve Adler opposed an injunction to stop a company from dumping petrochemicals directly into the Barton Springs aquifer,True
"In 1999, the NRA leadership in Washington, pretty much the same people intact, were for (expanded background checks.)",True
Youre in more trouble if you leave your pet in the car than if you leave your child in the car.,True
Ohio today has the fewest number of state employees since the Reagan administration.,True
"When we go to vote, they ask for drivers license and verify that you are a voter and a citizen in the state of Texas.",True
"Milwaukee County taxpayers paid $370,000 to settle a lawsuit over a decision by Sheriff David A. Clarke Jr. to use untrained corrections officers rather than deputies to patrol the lakefront.",False
"As the Democrats finally maxed out their government spending credit card Monday, Kurt Schrader continued to stand with his party leaders in failing to offer any viable long-term solution.",False
I have never asked for nor received a single earmark or pork barrel project for my state.,False
"Any child born prematurely, according to the president, in his own words, can be killed.",False
"You have 200,000 to 400,000 military veterans on the street in this country on any given day.",False
"Says in Oregon today, the average debt upon college graduation is more than $24,000.",True
Guantanamo has never been a key component of ISIS or al-Qaida propaganda.,True
"After actions by Gov. Scott Walker and Republicans, Wisconsin is dead broke.",False
"The Central Falls fire department is one of the lowest, if not the lowest, paid fire departments in the state and entire region.",True
"Most young Americans right now, theyre not covered by health insurance.",False
Barack Obama refuses to acknowledge Jerusalem as the capital of Israel,True
Bill Clinton invited him (the Rev. Wright) to the White House when he was having his personal crises.,True
"If you work 40 hours a week at the proposed minimum wage of $10.10 an hour, you get out of poverty.",True
To abide by Environmental Protection Agency rules when mining or drilling you have to take caution not to disturb bodies of water barely bigger than a puddle.,False
Mark Warners record is one of acting against the Keystone XL pipeline.,False
I never said that Marco Rubio was Mark Zuckerbergs personal senator.,False
Says Romney invested in a firm that made goods in China that could have been made here in America.,False
There are no earmarks in the stimulus bill.,False
The state budget will include scholarship money for minority students as a concession to Senate Democrats for supporting the GOP-initiated transportation bill,True
Says four-year terms for City Council members are the norm in most cities of our size.,True
Obamacare could force thousands of volunteer fire stations to cut service or close entirely!,True
"During the recession, the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.",True
What (the Obama administration is) going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.,False
Most of the (Affordable Care Act) has already in some sense been waived or otherwise suspended.,False
Says state Sen. Sheila Harsdorf wants to eliminate Medicare as we know it.,False
"Says President Barack Obama said when we got bin Laden, terrorism problem solved.",False
Says he voted for even stronger protections (in the Violence Against Women Act)than Obamas agenda will allow.,False
Women in Florida make 83 cents for every dollar a man makes.,True
Barack Obama voted against born alive legislation in Illinois that was virtually identical to the federal law.,True
State Rep. Kathleen Peters has a 100 percent pro-abortion voting record even voting against a ban on sex-selection abortions.,True
"The Employment Non-Discrimination Act discriminates against Christian daycare, Christian parents, Christian business owners, and the rights of religious freedom.",False
"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.",False
"In Texas, the No. 1 name for new male babies many of whom will vote one day is Jose.",True
Beaverton enjoys the most diverse population (by percentage of population) among Oregon cities.,False
Says the state is required pick up 70 percent of the cost of K-12 education.,False
Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.,True
We have 395 inmates pushed into triple-bunked cells intended for two inmates and bunked in classrooms and areas supposed to be designated for inmate labor.,False
70 percent of Americans believe that we are on the wrong path.,True
"Among Syrian refugees and migrants coming into Europe, there look like very few women. Very few children.",False
Says Hillary Clinton has spoken such lies about my foreign policy. They said I want Japan to get nuclear weapons. Give me a break.,False
"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",True
"The United States is about 100th in voter turnout among the industrialized nations, and Texas is near the bottom in terms of voter registration and voter turnout.",True
Says a Pro-Stimulus economist admits it is not working,False
"If the sequester hits, federal prosecutors will have to let criminals go.",False
The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me.,False
There was even a time when (Donald Trump) didnt get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged.,True
Gonzales losing campaign against me last spring was funded with more than $1 million from supporters and allies of Governor Bruce Rauner.,False
Says Hillary Clinton had an undercover nurse with her at the Sept. 11 memorial ceremony in New York.,False
"In Japan, permanent residency is not given to Muslims, the propagation of Islam is banned, one cannot import a Koran published in the Arabic language, and Muslims cannot even rent a house.",False
The United States has seen a net loss of people with health insurance because of Obamacare.,False
Her campaign and her supporters in her campaign were the ones that borne out the birther movement.,True
"Today, we have two Vietnams, side by side, North and South, exchanging and working.",False
"I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke [in March 2007], and told them this is something we have to deal with, and nobody did anything about it.",True
State employees havent received a raise in five or six years.,True
Veterans unemployment is actually now lower than (the) general population. It was higher when I came into office.,True
The state budget proposal has been submitted on time and [its] the earliest that a governor has done so in over two decades.,True
Says former Miami-Dade Mayor Carlos Alvarez and current mayoral candidate Carlos Gimenez both drove fancy European cars at taxpayer expense.,True
Says a CNN anchor said that Hillary Clinton has gotten a free ride so far from the media. Were the biggest ones supporting her campaign.,False
The number of African-American men in prison has increased fivefold since he left office.,True
"The Iranian parliament will get to say yes or no on this deal, and I think the United States Congress should have the exact same input into the process",False
"Since the salary for state lawmakers was raised to $79,500, that purchasing power has now been reduced to $53,000.",True
"Barack Obama ""said in 2004 there was no difference between (Obama) and George Bush on the war.""",True
Its taken more time to complete the Towpath Trail than it did to build the (Ohio Erie) Canal.,True
Studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use.,True
"As a result of Obamacare, California seniors face benefit cuts of over $1,700.",False
Alaska Sens. Lisa Murkowski and Mark Begich vote as much as 80 percent of the time together.,True
"Before President Obama acted in Libya in 2011, the American people were opposed to military action by 35 to 60. After he took action, they were in support of it 54 to 43.",True
Hate speech is excluded from protection under the First Amendment.,False
Youve got more people wanting to go moose hunting in New Hampshire than want Obamacare.,True
"When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.",False
Says veterans disability claims backlog doubled in Obamas first term.,True
Says Rick Scott gave a deposition in which he invoked the Fifth Amendment 75 times about his dealings as head of Columbia/HCA hospital chain,True
"President-elect Trumps immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting.",True
We know this now. The banks no longer loan (Donald Trump) money because hes a terrible risk. So he goes to these (Russian) oligarchs and borrows money.,False
This kind of snowstorm happens every 10 or 15 years.,True
"134,000 (criminal) aliens have been released by the (Obama) administration in just the past two years.",True
"Congress has cut funding, has slashed funding, for veterans benefits over these last years.",False
There are no tax increases in this debt limit bill. Period.,True
President Obama funneled $716 billion out of Medicare at the expense of the elderly.,False
"According to a national survey, transit ridership among people age 16 to 34 increased 40 percent between 2001 and 2009.",True
"As a result of the House Republican bill, the nonpartisan Congressional Budget Office now confirms that families will see their health care premiums reduced by up to 10 percent.",True
Says he signed legislation leading to 12 Texas abortion clinics being closed.,False
I saved the taxpayers $2-billion on a bogus Air Force Boeing tanker deal where people went to jail.,True
Nearly 60 percent of women who use birth control do so for more than just family planning,True
There are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.,True
"During the George W Bush period, there were 13 attacks on various embassies and consulates around the world Sixty people died",True
"US: Change in Income, 2009-13. Top 1%: +31.4%. Bottom 99%: +0.4%.",True
"Democrats plan to keep student loan interest rates low by raising taxes on small businesses, very small businesses the kinds of small businesses that give jobs to graduates.",False
Says Gov. Rick Scotts approval ratings are up.,False
"Doctors, nurses, hospitals, even the pharmaceutical industry, (and) AARP say that health reform makes sense to do.",True
"Some of the colleges, including AM, have already guaranteed that they will not increase their tuition.",False
Texans eat more catfish than residents of all other states combined.,False
Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,False
The president is advocating a drone strike program in America.,False
We dont have any chess grandmasters in the United States.,False
"On my last trip to New Hampshire, I think I met the guy who founded the first and only bank since Dodd-Frank passed, since the financial crisis. One bank in the country.",False
"The U.S. unemployment rate has remained above 8 percent for 43 consecutive months, the longest stretch since the Great Depression.",True
"The DeWine campaign is receiving money from so many more people(Cordrays) money is coming almost exclusively from the party, labor unions, and special counsel that he has given business to",True
Rhode Island is the last state still using the Optech III P voting machines and they dont meet suggested federal standards.,True
Georgias illegal-immigration legislation simply follows existing federal law.,True
Says taking millionaires off food stamps and unemployment would save $20 million.,True
"The health care law could cost up to $2 trillion, double what we were promised",False
Florida has issued more than 3 million conceal carry permits in the past 30 years. Only 168 have been revoked.,True
"By the time(Mitt Romney)left office, Massachusetts was 47th in the nation in job creation",True
My supporters arent special interest groups in Madison and Milwaukee.,True
"By 12th grade, more than 3 out of 10 girls have been pregnant at least once.",True
Roy Coopers refusal to do his job is costing taxpayers money.,False
Says over 1 million signatures were submitted in attempt to recall Gov. Scott Walker.,False
Says out-of-state abortion clinics have marketed their services to minors in states with parental consent laws,True
A majority of Americans still oppose this health care bill.,True
Says al Qaeda has camps with the drug cartels in Mexico.,False
Mr. Hurt would re-open that darn (Medicare) doughnut hole.,True
"Hillary Clinton ""starts off with 47 percent of the country against her.""",True
"Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.",True
Says that Sen. Sherrod Brown is out there egging on a lot of these protesters who are spitting on policemen and going to the bathroom on policemens cars at these protests on Wall Street and other places.,False
"A violent felon can buy (a gun) over the Internet with no background check, no questions asked.",True
The entire state of Florida led the nation last year with the most prison inmates committing tax fraud.,True
"Says Ronald Reagan understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.",True
"We were not, I repeat, were not told that waterboarding or any of these other enhanced interrogation methods were used.",False
"The Massachusetts Supreme Court...defined marriage as simply, quote,the establishment of intimacy ... I guess that would mean if you really had affection for your horse, I guess you could marry your horse.",False
The presidents first major foreign policy speech in Cairo was to apologize for our country.,False
"Says Clackamas County Measure 3-401 will hurt our county, cripple economic growth, and increase our taxes with excessive special elections",False
Were not engaged in nation-building in Afghanistan.,True
Says Congressman Bill Pascrell voted to remove the public option from the Affordable Health Care Act.,False
"The primary election results show Democrats are strong in Kentucky because the Democratic candidates ""both got more votes than Rand Paul did.""",True
President Obamashealth care law is a government takeover of healthcare.,False
The amount of interest paid on the federal debt exceeds total tax revenue.,False
Says Scott Walker left college under an ethical cloud for having tried to fix the election for student body president.,False
"Since 1995, the top 400 wealthiest families have seen their incomes go up 400 percent and their tax rates go down 40 percent.",True
Bioweapon! Zika virus is being spread by GMO mosquitos (sic),False
I never had a filibuster-proof Senate,True
"Common welfare programs give income of $43,330 or $20.83 an hour.",False
"In the last decade, the average income of the bottom 90 percent of all working Americans actually declined. The top 1 percent saw their income rise by an average of more than a quarter of a million dollars each.",True
Says the Democratic Party createda debate schedule to maximize the opportunity for voters to see our candidates.,False
"Republicans Chuck Grassley, John Boehner and John Mica flip-flopped on providing end-of-life counseling for the elderly.",True
"Says Hillary Clinton told her daughter and a government official that Benghazi was a terrorist attack, and then tells everybody else that it was a video.",False
Says Georgia Democratic Senate hopeful Michelle Nunn supports higher taxes,False
"The lawyer who brought the case against NationsBank said publicly that Alex Sink had nothing to do with the case, had nothing to do with the situation and didnt know about the problems.",True
"Gov. McAuliffes budget would raid school, other $$ 4 Obamacare in VA.",False
Sherrod Brown sent billions of our tax dollars to foreign countries.,False
Weve seen priests beheaded by the Islamic rebels on the other side. Weve also seen an Islamic rebel eating the heart of a soldier.,True
One-third of all bank tellers (are) on public assistance.,True
Public display of a long rifle is perfectly legal in Texas,True
The stimulus has not created one private sector job.,False
"The nonpartisan CBO, Congressional Budget Office, has said that the No. 1 policy decision that brought us to the need to prevent the nation from defaulting on our debt for the first time in history were the Bush tax cuts in 2001 and 2003.",True
Recent reports state that the US Customs and Border Protection has apprehended several members of known Islamist terrorist organizations crossing the southern border in recent years,True
Over 60 percent of the provisional ballots cast in [the 2012] election were disqualified because those folks were not duly registered as voters.,True
Twenty-five percent of people in the country have said they changed their email and phone habits because of the collection of data allowed by the Patriot Act.,True
"Already, a prototype driverless car has traveled more than 300,000 miles in the crowded maze of California streets without a single accident.",True
"The wife of the Ferguson, Mo., police chief said African-Americans in Ferguson are feral and violent.",False
Florida seniors are exempt from losing Medicare Advantage under the federal health care bill.,False
"The city of Nelson, Ga., is quieter than Mayberry.",True
"Says Connie Macks Penny Plan would cut over $200 billion out of Medicare, over $1 trillion out of Social Security. ... $3 trillion out of defense.",True
The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.,False
Says David Perdue built his business career outsourcing American jobs.,True
Gov. Bob McDonnell launched a raid on public education to pay for roads.,True
About 40 percent of Hispanic homeowners have subprime mortgages.,True
Under Gov. Romneys definition ... Donald Trump is a small business.,False
I took the state of Ohio from an $8 billion hole to a $2 billion surplus,True
"In April, Sen. McCain came out against helping women earn equal pay for equal work.",True
Only about a third of Texans who enroll in college graduate.,True
"The average person only pays about $1,800 in state taxes which is the lowest of all 50 states.",True
"When it comes to classified information at the State Department, Hillary Clintons the decider.",True
I said two years ago that the Fannie and Freddie thing was a very serious problem and we had to work on it.,False
We have the highest (corporate tax rates) in the world right now.,True
"In Miami-Dade County, we spend at our school system over $20 million every year educating recent immigrants.",True
Passage of a referendum on an aquarium for Clearwater means NO future funding for our neighborhoods.,False
Says the New York Times can write a story that they know is false yet they cant basically be sued.,False
"Says in fiscal year 2011, the state had a projected $11 billion deficit.",True
Rick Scott doesnt have any ties to a lobbyist.,False
Wisconsins laws ranked the worst in the world for mining investment,False
Were bankrupt.,False
52 jobs have been saved or created in Florida's 34th Congressional District.,False
Heroin .. pours across our southern borders.,True
On implementing a sales tax.,False
You've heard endlessly about waterboarding. It happened to three terrorists.,True
Just remember this: the presidents health care bill put 30 million people on health care rolls that werent there before.,True
Fundamental changes made to the language describing the Wisconsin Idea in the University of Wisconsin Systems mission statement were the result of a drafting error,False
"It was Hillary Clinton who left Americans in harms way in Benghazi and after four Americans fell said, What difference at this point does it make?",False
Says a question about his financial skills at the CNBC debate included discredited attacks from Democrats and my political opponents.,False
Says he passed a bill to stop a military requirement that wounded soldiers pay for meals and phone calls.,True
"Currently, the intelligence community can collect business records on law-abiding Americans who have no connection to terrorism.",True
Says she has quadrupled agents to secure our border.,False
"Secretary Clinton changes her position on (gun issues) every election year, it seems, having one position in 2000 and then campaigning against President Obama and saying we dont need federal standards.",True
"Classified material has a header which says top-secret, secret, confidential. Nothing, and I will repeat this and this is verified in the report by the Department of Justice, none of the emails sent or received by me had such a header.",True
60 percent of Texas 8th graders are not proficient in math. Only 26% have a teacher with a undergraduate major in math.,True
Says Michael Cargill was arrested and incarcerated in Bell County.,False
Typical minimum wage earners in America are teenagers living with their parents in middle class families.,False
"In 2009, pre-Hillary, ISIS was not even on the map.",False
"Says Rep. Maxine Waters, D-Calif., only needs about 40,000 to 50,000 votes to win election to Congress compared with the 120,000 votes King needs, because Waters has a higher immigrant population.",True
Global warming is a hoax.,False
"A lot of people who go into prison straight, and when they come out theyre gay.",False
Milwaukee police use deadly force at a rate that is among the lowest in the country.,True
Says Donald Trump was a Democrat longer in the last decade than he was a Republican.,True
The stock market does better when you have a Democratic president in the White House,True
More children die in agricultural jobs than in any other industry.,True
We just had the best year for the auto industry in America in history.,True
Says Newt Gingrich co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting Chinas brutal one-child policy.,False
"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV.",True
Common Core is education through Washington DC,False
If you sell your house after 2012 you will pay a 3.8 percent sales tax on it.,False
