Statement,Label
"On whether he supports 'Don't Ask, Don't Tell.'",False
Says Chris Koster opposes right-to-work efforts because he has taken $8 million from union bosses.,True
We have more hospitals that are childrens hospitals than any other state in the union. ,False
"Over the past three years, deep poverty has reached its highest level on record.",True
Laurie Monnes Anderson voted to let violent criminals out of jail early.,True
The debt will soon eclipse our entire economy.,True
Up to 45 percent of illegal immigrants are not people that physically crossed the southern border or northern border. They are visa overstayers.,True
George Bush never suggested that we eliminate funding for Planned Parenthood.,True
No one in the private sector gets unlimited accruals of vacation and sick leave.,True
"Thanks to you, in under one week we have the largest GOP (Facebook) page in the Governor's race!",True
Says Texas wildfires are linked to climate change.,True
"Preventive care ""saves money.""",False
"He's a good man but he's a pro-life liberal. He's right on the pro-life part, but he's a liberal.",True
Americas least-trusted news sources are also its most popular.,True
"Since I took office, Wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years Mary Burke was Commerce secretary.",True
"In the 2014 elections, the American people overwhelmingly said we dont want Obamacare and we dont want amnesty.",False
"For every [coyote] they kill, the population will replace and usually multiply.",True
Says Hillary Clinton aide Huma Abedin has ties to the Muslim Brotherhood.,False
"Says 70,000 children have lost their Head Start slots because of the sequester.",False
Today President Obama said there will NOT be a National Day of Prayer in May.,False
Over half the people on disability are either anxious or their back hurts.,False
On repealing the 17th Amendment,False
"A majority of Americans agree with a ban on assault weapons. And by the way, so did Ronald Reagan.",True
"Says in 2000, Fox News broke the story of George W. Bushs drunk driving arrest. Who broke it? Fox News.",True
"In the past four or five presidential elections, people who poll high at the beginning are not the people who end up being the nominees.",False
"When it comes to the state deficit, Wisconsin is proportionally in as much trouble as the State of California.",True
John wasn't this raging populist four years ago when he ran for president.,False
The gun industry isthe only business in America that is wholly protected from any kind of liability.,False
I became a Republican sooner in my life than Ronald Reagan did in his.,True
On supporting winner of Democratic primary with her superdelegate vote.,False
"Says Rep. Bruce Braley, D-Iowa, skipped an important VA reform hearing to attend three fundraisers.",False
Rick Scott doesnt have any ties to a lobbyist.,False
Says Target installed urinals in a womens bathroom to accommodate the ones who have giblets.,False
"Today, there are more Hoosiers going to work than ever before in the 200-year history of the great state of Indiana.",True
"Because of the new health care law, 17 million kids can no longer be denied for a pre-existing condition.",False
Donald Trump says that NATO is obsolete and that we need to get rid of NATO...,False
The U.S. Justice Department has taken on more than 100 voting rights cases since 2009.,True
"Tells David Cicilline, 94 percent of the carbon emissions which you so want to get rid of are caused by nature.",False
"Since 2000, ""the Texas clean air program achieved a 22 percent reduction in ozone and a 46 percent decrease in NOx emissions""",True
"Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.",True
We [the city of Atlanta] are overbuilt on housing.,True
"Says With nearly 75 percent of Americans supportive of the construction of the pipeline, Schrader needs to explain to Oregon families why he voted against this needed project.",True
"Says a new report proves the stimulus supported by N.J. Democrats cost $278,000 per job.",False
Says Iraq has been overrun by ISIS because Hillary Clinton failed to renegotiate . . . a status of forces agreement.,False
Revenues are 15 percent of GDP its still in the range of the lowest its ever been.,True
"In 1968, a full-time worker earning minimum wage, could actually support a family of three above the poverty line Today, that same worker would earn less than the poverty line for a family of two",True
"On climate change, the temperature readings have been fabricated, and its all blowing up in their (scientists) faces",False
The debt comes up all the time in town meetings ... but its never asked in the debates. Its really weird. It hasnt been brought up.,False
Dave Brat worked on Democrat Gov. Tim Kaines Council of Economic Advisors while Kaine tried to raise our taxes by over $1 billion.,True
Atlanta is the No. 1 trading point for sexual slavery in America. Between 100 and 200 girls are sold into slavery in Atlanta every month.,True
Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent.,True
"Georgia spends in the top 10 nationally on education, yet, most of our education metrics hover in the bottom five.",True
"President Obama has worked to change Medicare for the worse by creating an unelected, unaccountable panel with the power to deny coverage of certain treatments.",False
"Obama has been sending taxpayer dollars, at least $350,000 to fund anti-Likud, anti-Netanyahu groups in Israelfor (the) election.",False
Says Gov. Rick Perry failed to involve border sheriffs in developing plans to prevent violence in their communities.,False
"Remember that developers are forced to use the 195 land union contractors, so tap an extra $10 million into any construction project.",False
A company hired to do Common Core testing in Florida will attract every one of your children to become as homosexual as they possibly can.,False
One of the reasons that Social Security is in so much trouble is that the only funding stream comes from people who get a wage. The people who get wages is declining dramatically.,False
"While CEOs of some large charities have big salaries, the heads of some veterans groups do the job for free.",False
Says the states new collective bargaining law effectively eliminates police unions ability to negotiate.,True
We had the biggest drop of the rate of unemployment (in)all but 4 states.,False
"The primary election results show Democrats are strong in Kentucky because the Democratic candidates ""both got more votes than Rand Paul did.""",True
"This is the first time a party has picked up multiple seats during a regular election since the mid 1980s, making this the largest majority of any party in more than 25 years.",True
8.5 million Americans have gotten rebate checks because their insurance companies were spending too much money on executive bonuses and administrative costs and not enough on health care.,True
"McCain ""said the other day that he would not meet potentially with the prime minister of Spain, because he . . . wasn't sure whether they were aligned with us.""",True
"If the Supreme Court throws out the federal health care law, it would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress.",False
"As has been noted by many observers, including Bill Clinton's former secretary of labor, my plan does more than anybody to reduce costs.",False
"Says that since lawmakers acted, we have 130 new businesses across Texas doing helicopter hog hunts.",False
"Under President George W. Bush, we added $4.9 trillion to the debt. Under President Obama weve added $6.5 trillion to the debt.",True
One of the other inaccuracies ...is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since Ive been in office. It was a quarter mill tax in the unincorporated area only.,False
The number of people in Atlanta dying from HIV and AIDS declined 59 percent between 2004 and 2012.,True
"While Rob Portman relies on his super PAC and a handful of billionaires to do his dirty work, we dont have a super PAC, and quite frankly, we dont want one that spends millions to spew out lies and distortions.",True
Al Franken said almost exactly what Trump said about John McCains military record.,True
"Over the past 10 years, the number of people living in Lower Manhattan has nearly doubled. In fact, Lower Manhattan has added more people over the last 10 years than Atlanta, Dallas and Philadelphia combined.",True
Tennessees appeals court judges were selected by a handful of party officials in Nashville before the system of merit selection was put into effect.,True
"If youre from Guatemala and you are found illegally in Mexico, you are automatically jailed.",False
"Says the Clinton Foundation accepted millions and millions of dollars from governments like Algeria, Saudi Arabia, Oman and the United Arab Emirates, which violated a ban on all contributions to the Foundation from foreign nations.",False
I would be the first Republican senator elected in New Jersey in 41 years.,True
And he's the only candidate who will fight for a national catastrophe fund to reduce insurance rates,True
"Judge Sotomayor has said ""that policy is made on the U.S. Court of Appeals.""",True
"According to recent reports, a group of death panels organized under Obamacare ordered their first execution.",False
We cut taxes 24 times.,True
The Obama White House recognizes a baby that has not been born for security purposes.,False
The University of Wisconsin System is larger than any business in the state of Wisconsin.,True
"Bill Heller raises taxes. Property taxes. Small business taxes. He even wants to tax the Internet. Mr. Heller said no to balancing the federal budget, that puts more debt on our kids.",True
Illegal aliens are costing Georgia taxpayers over a billion dollars every year.,True
"Says the United States has treaties with apparently 69 countries where we are obligated to defend their borders. And these were treaties that were executive treaties, not authorized by Congress.",False
"Congressman Cicilline, when he was the mayor of Providence, espoused a sanctuary city.",False
More 25- to 34-year-olds are moving to Austin than any other city in America.,False
Half of all CEOs say that the shutdown and the threat of shutdown set back their plans to hire over the next six months.,True
Says Alex Sinks plans for governor include $12.5 billion in new spending.,False
"Says Every time the Legislature suspended the kicker, most recently the corporate kicker in 2007, Salem spent every penny and failed to stabilize the states revenues.",False
"Ganley said that if elected, he wants to cut the dickens out of Social Security, Medicare and Veterans benefits.",False
Tom Ganley supports a 23 percent national sales tax that would raise taxes on the middle class while giving a huge tax break to millionaires like himself.,False
BP is setting up claims offices throughout the state.,True
Wisconsin has one of the most progressive tax codes in the country.,True
"In the Georgia-Russia conflict, we flew a brigade of Georgian soldiers from Iran to Georgia and sent US ships into the Black Sea and provided various kinds of supplies",True
Im running the second-largest county district attorneys office at 1985 staffing levels.,True
Health care reform legislation is likely to mandate free sex change surgeries.,False
President Obama is a Muslim.,False
Says David Jolly supports privatizing Social Security.,False
There are more young black males involved in the criminal justice system than there are in higher education.,False
Repealing Obamacare saves our nation more than $2 trillion.,False
Were destroying more businesses in the United States now than are being created for the first time in our history.,True
"Under current conditions, by 2023, the interest payments on the national debt will be $722 billion, larger than the projected defense spending of $696 billion.",True
"Gov. Rick Scott cut the cost of prepaid college tuition by nearly $20,000.",True
Obama opposed exploring for energy in Alaska.,True
Says Bernie Sanders was there when it came to (same-sex) marriage 20 years ago. ... He was there when it wasnt popular.,True
Snitker has been virtually ignored by the major media.,True
"With a stroke of a pen, the (US Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures",False
"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long.",False
Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.,False
400 bills have my name on them either as a sponsor or a co-sponsor. You dont get that done unless you work with folks on the other side.,True
"Who will win the Iron Throne? Who should win the Iron Throne? Should there even be an Iron Throne?
The plot of “Game of Thrones” will be settled Sunday night. The arguments, if history is a guide, will never be.
HBO’s swords-and-dragons fantasy drama, about a multifactional battle among royal houses to rule the mythical continent of Westeros, appealed to audiences’ guts and brains. It was the sort of breathtaking production once reserved for summer movie blockbusters. It weaved a vast, obsessive mythology. It was part family drama, part lurid potboiler and part complex psychological study — topped off with secret-parentage twists and an encroaching zombie army.
It became a sensation domestically (18.4 million viewers last Sunday, not counting later streaming, DVR recordings or piracy) and internationally. It was a windfall for HBO to rival the gold mines of House Lannister, and it regularly lit up the internet like dragonfire.
Most of all, it was a mass-market hit for the era of no social consensus.
What made “Game of Thrones” emblematic of its time is how it divided its audience from start to finish, right down to the matter of what a happy ending would even constitute. It gave its intense fandom multiple angles to debate as well as to enjoy: whether it kept faith with the popular novels it was based on; whether it reveled in brutality in the name of critiquing it; whether it well-served its female characters or exploited them; and whether it lost control of its story as it sprinted to the finish.",True
Forty percent of the Fortune 500 were started either by immigrants or children of immigrants.,True
President Barack Obamas judicial appointments for Georgia and the region were drafted in secret and not vetted by legal groups among the presidents supporters,True
African-Americans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do.,True
Says of flood of non-Mexicans being apprehended at the border: These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.,False
Alaska Sens. Lisa Murkowski and Mark Begich vote as much as 80 percent of the time together.,True
"For every one mile of light-rail track that will be built, 16 miles of new road capacity will be built.",True
"Mitt Romney made over a hundred million dollars by shutting down (a Marion, Ind. paper) plant.",False
"Says Marco Rubio voted against every bill that would have helped keep our families safe. He even voted against a bipartisan measure, introduced by a Republican, to prevent people on the no-fly list from purchasing guns.",False
(The Opportunity Scholarship Act) would be funded directly from public school budgets. So it would absolutely take money out of the public school system to transfer to private and religious schools.,True
"Says unlike Tim Kaine, who investedin education, Indiana Gov Mike Pence slashed education funding",False
Dan Gelber: On the record against scholarships to help our needy children attend Jewish private schools.,False
"Says the health care law rations care, like systems in Canada and Great Britain.",False
Today the Walton family of Walmart own more wealth than the bottom 40 percent of America.,True
Could I just point out that ... I seem to get the first question all the time?,True
"Teenage births cost Texas taxpayers $1.1 billion in health care, foster careand lost tax revenue in 2010 alone.",True
The administration has issued rules for $1 abortions in ObamaCare and requires all persons enrolled in insurance plans that include elective abortion coverage to pay an abortion premium.,False
Cap and trade legislation was originally a Republican idea,True
"Crimea was part of Russia until 1954, when it was given to the Soviet Republic of the Ukraine.",True
Polls show that Americans overwhelmingly support expanding background checks.,True
"Say that under state law, systems development charges can only be spent on capital investment.",True
"Today, our unemployment rate is 7.8 percent. That is the lowest in five years.",True
And the revenue generated by drilling off Virginias coast? $40 million over 10 years.,False
Says Measures 82 and 83 authorize just one more casino.,True
"We admit more than 100,000 lifetime migrants from the Middle East each year",True
The substitute budget now adds in tax breaks and tax deductions for those who buy these prisons.,True
We are now seeing a decrease in violent crime.,True
"After shedding jobs for more than 10 years, our manufacturers have added about 500,000 jobs over the past three.",True
"Three years ago, John McCain said, ""Afghanistan we don't read about it anymore in papers because it succeeded.""",True
On protecting Social Security benefits and changing the retirement age.,False
"John McCain ""began his career in Washington as a lobbyist when he was appointed in 1976 as the Navy's liaison to the United States Senate.""",True
Says a new report shows the devastating tax hikes (in the health care law) will have on middle-class Kentuckians.,False
"U.S. teenagers have now fallen behind their counterparts in Ireland, Poland and even Vietnam in math and science.",True
Hes the only candidate whos balanced budgets and brought jobs to Providence.,True
"In Georgia, hard-earned lottery dollars are doled out to the scion[s] of wealthy families.",True
Paul Ryan is one of only six House Republicans who voted for Teddy Kennedys bill to force Christian employers to hire LGBT employees.,False
Says the Beaumont school districts superintendent is the highest-paid in the state.,True
"Over the last four years, 53 percent of black wealth has just disappeared.",True
More than 60 percent of people in America support Planned Parenthood and only 11 percent approve of Congress.,True
"When asked about equal pay for women, (Rubios) quote was that it was a waste of time.",True
The House of Representatives has never passed a resolution of disapproval to condemn a member's behavior.,True
Says President Obama was proposing pinprick strikes for military intervention in Syria.,False
"From 2013-2015, the richest 14 Americans increased their net wealth by more than $157 billion, yet the Republican budget would not require these Americans to contribute one penny to deficit reduction.",True
Says 55 percent of council members have come from area where only 10 percent of Austinites live.,True
One would have to go back more than a century to find a scenario where a presidents nominee for the Supreme Court was confirmed by the opposition party in the Senate when the vacancy occurred during an election year.,True
Obamacare is one big fat VA system.,False
"Says New Jersey has gained 143,000 new private-sector jobs.",True
Says critics called the original GI Bill welfare.,False
"In 2011, Carlos Lpez-Cantera staunchly supported a Florida bill modeled after Arizonas immigration law",False
"Says that Tim Pawlenty eliminated health insurance for 33,000 to 35,000 people when he was governor of Minnesota.",True
"In Wisconsin, teachers make $89,000 in salary and benefits, compared to $48,000 for all other workers in the United States",False
Workers who pick produce in Georgias fields can make $12 to $18 an hour.,True
"More than a quarter of mortgage borrowers are underwater, and 11 percent of all homes are vacant.",True
A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,False
Florida has the second-lowest (campaign) contribution limit in the entire country.,False
"Rubio's ""got more experience than Obama had.""",False
Says Hillary Clinton makes more per hour at a speaking gig than the average CEO does in a year.,False
We can fix our roads without raising taxes.,False
Studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use.,True
"The Obama administration is ""cutting back on defense""",True
"American families work hard to earn $4,250 a month. Obama is spending $18,972 a month on each illegal immigrant child.",False
On the pace that we're on with job creation in the last four months ...we will have created more jobs in this year than in the entire Bush Presidency.,True
Says Gerald Daugherty advocated lowering the penalty for crimes like strangulation in domestic violence cases because they just throw more people into the jail system.,False
Says David Perdue built his business career outsourcing American jobs.,True
"Says Hillary Clinton takes tens of millions of dollars from countries that hate women, that disrespect women, that throw gays off of buildings.",False
A poll conducted in Egypt revealed that 80 percent of Egyptians oppose receiving foreign aid from the United States.,True
"Says that in her speech to the pro-Israel group AIPAC, Hillary Clinton had one line on the Palestinian people.",False
Says Marco Rubio voted to deport young people known as Dreamers.,False
California is home to the largest death row populationin the Western Hemisphere.,True
Says Rep.Mike Coffman istheone who said he would support Trump.,False
Says there is a plan formulated by Chair (Lynn) Peterson and the cities in Clackamas County to further increase this fee in three years and split it up on projects between the county and cities.,True
Tommy Thompson wanted to implant data chips in humans.,True
"Despite raising taxes on the wealthy and hiking the minimum wage, Minnesota is creating jobs at a record pace, unemployment is at a historic low, median income is skyrocketing, and (the) state has a billion-dollar surplus.",True
"Every year since Gov. Walker and the Republicans have been in control of the Legislature weve created fewer jobs, according to the Bureau of Labor Statistics.",False
"When Roy Barnes was governor, ""Georgia created 235,000 jobs.""",True
"Says Hillary Clinton was let off the hook for her email scandal while Gen. David Petraeus had his life destroyed for doing far, far less.",False
I said no to higher taxes and fees.,False
"Ive also offered a plan that can help (fix Social Security) thats supported by Robert Reich, secretary of labor previously, in a previous administration.",False
My husband didn't wrap up the nomination until June.,False
"SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again.",False
Massachusetts is reporting a trend far below the national trend in the escalation of health-care costs in this year.,False
One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.,False
"PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress.",True
"Under the clear letter of the law, (Justice Clarence Thomas) must recuse himself from the case challenging the constitutionality of the health care law",True
Says in 2012 Obama won in every state that did not require a photo ID and lost in every state that did require a photo ID in order to vote.,False
"From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station",True
I never was in favor of shutting down the government. (I) voted to fund the government fully.,False
The U.S. spends more money on its military than the 16 biggest military budgets in the world combined.,True
Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,True
"Three presidents in the last century Harding, Kennedy and Reagan all cut taxes during recessions and produced ""rapid and dramatic economic recoveries,"" while two, Herbert Hoover and Barack Obama, did ""the opposite.""",False
African-Americans dont use drugs at a higher level than whites but wind up going to prison six times more.,True
One out of four corporations doesnt pay a nickel in (federal income) taxes.,True
"Under the new health care law, the first person (a) patient has to go to is a bureaucrat. That is called a panel.",False
The American Academy of Pediatrics supports banning guns.,True
"When Charlie Crist was elected governor, Florida ranked 31st in K-12 education. ""Last year ... we went from 31st to 14. And this year, the top 10 in America.""",True
Says gas costs $4.50 a gallon.,False
"During the year Kagan barred military recruiters from Harvard Law School's Office of Career Services, ""military recruiting actually went up.""",True
Says he was the only Republican to vote against creating a House panel to investigate Planned Parenthood.,True
"The Bush administration's latest plans for troop withdrawal from Iraq by 2011 are ""more or less the same time frame I announced two years ago""",True
"Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.",True
$65 billion would be added to the deficit if we keep the cuts for people on the highest incomes.,True
For every single scientist that tells you (global warming is) happening and that its our fault...I can stack up another group of reports that say just the opposite.,False
Says the high-speed rail project provides short-term jobs.,True
Says Josh Mandel opposed federal loans to the auto industry.,False
"President Obama, Sen. Harry Reid and Rep. Nancy Pelosi passed a $1.2 trillion stimulus bill.",False
She hasn't run a corner store She hasn't run a state She hasn't run a city She has never run anything,False
"Obama spent ""40 percent of the PAC money, 43 percent to be exact, on Iowa, New Hampshire, Nevada and South Carolina politicians.""",True
The University of Texas is starting the first medical school at a major Tier One university in the last 50 years.,True
"15 years ago, cancer drugs cost an average of $10,000 a year. Now its $10,000 a month.",True
The unemployment rate for folks whove never gone to college is almost double what it is for those who have.,True
"Says the stimulus bill sent tax credits overseas, such as $1.2 billion to a solar company thats building a plant in Mexico.",False
Barack Obama is the first president to file lawsuits against the states he swore an oath to protect,False
"This rule could prevent children under 18 from using such tools as a power screwdriver, a milking machine or something as simple as a wheelbarrow on the family farm . . .",False
"The Senate immigration bill is filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos.",True
Ed Gillespie would not mention (Donald Trumps) name unless he was condemning him,False
"In two years, Gov. McAuliffe has vetoed more bills that the previous three governors issued in each of their four-year terms.",True
